Date.Rptd,DATE.OCC,TIME.OCC,AREA,AREA.NAME,Part.1.2,Crm.Cd,Crm.Cd.Desc,Mocodes,Vict.Age,Vict.Sex,Vict.Descent,Premis.Cd,Premis.Desc,Weapon.Used.Cd,Weapon.Desc,Status,Status.Desc,Crm.Cd.1,LOCATION,LAT,LON,Year,Month,Date
02/02/2023 12:00:00 AM,02/02/2023 12:00:00 AM,1300,12,77th Street,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,23,M,H,248,CELL PHONE STORE,NA,,IC,Invest Cont,341,100 W  MANCHESTER                   AV,33.964,-118.2739,02,2023,2023-02-02
02/21/2023 12:00:00 AM,02/21/2023 12:00:00 AM,400,8,West LA,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,23,M,O,140,BALCONY*,NA,,IC,Invest Cont,440,1900    PREUSS                       RD,34.0446,-118.3854,02,2023,2023-02-21
06/22/2021 12:00:00 AM,06/22/2021 12:00:00 AM,1930,6,Hollywood,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0400,29,F,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,440,5500 W  SUNSET                       BL,34.1,-118.3113,06,2021,2021-06-22
03/27/2021 12:00:00 AM,03/27/2021 12:00:00 AM,300,6,Hollywood,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0400 0416 0448 0408 1813 1814,22,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,5400    BARTON                       AV,34.0876,-118.3108,03,2021,2021-03-27
09/19/2023 12:00:00 AM,09/19/2023 12:00:00 AM,1700,19,Mission,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0448 2000 0913 1814,47,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,8500    COLUMBUS                     AV,34.2246,-118.4654,09,2023,2023-09-19
10/16/2023 12:00:00 AM,10/16/2023 12:00:00 AM,25,21,Topanga,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1407,30,M,X,108,PARKING LOT,106,UNKNOWN FIREARM,IC,Invest Cont,753,20900    SHERMAN                      WY,34.2011,-118.5911,10,2023,2023-10-16
10/26/2022 12:00:00 AM,10/25/2022 12:00:00 AM,306,9,Van Nuys,1,310,BURGLARY,0344 1607 1420,35,M,B,203,OTHER BUSINESS,NA,,IC,Invest Cont,310,13000    VENTURA                      BL,34.1451,-118.4155,10,2022,2022-10-25
01/19/2023 12:00:00 AM,01/18/2023 12:00:00 AM,2030,2,Rampart,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0417 0448 1305,53,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,HOOVER,34.0473,-118.2842,01,2023,2023-01-18
11/29/2020 12:00:00 AM,11/29/2020 12:00:00 AM,240,6,Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0352 0377,36,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,AA,Adult Arrest,341,1500    VINE                         ST,34.098,-118.3266,11,2020,2020-11-29
08/18/2021 12:00:00 AM,08/18/2021 12:00:00 AM,103,13,Newton,1,110,CRIMINAL HOMICIDE,1402 0906 1822 1100 0430 1270,27,M,H,103,ALLEY,106,UNKNOWN FIREARM,IC,Invest Cont,110,1000 E  25TH                         ST,34.0203,-118.2558,08,2021,2021-08-18
12/10/2021 12:00:00 AM,12/10/2021 12:00:00 AM,2000,3,Southwest,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 0416 0561 2002 1257,3,M,H,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,627,3600    RUTHELEN                     ST,34.0219,-118.3128,12,2021,2021-12-10
07/13/2020 12:00:00 AM,04/30/2020 12:00:00 AM,830,20,Olympic,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0352 1221 0344 1822,48,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,341,300    WESTMINSTER                  AV,34.0671,-118.3162,04,2020,2020-04-30
04/18/2023 12:00:00 AM,04/18/2023 12:00:00 AM,1745,5,Harbor,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1813 0445 0416,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",305,FIXED OBJECT,AA,Adult Arrest,626,1000    252ND                        ST,33.7957,-118.2938,04,2023,2023-04-18
01/14/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1900,7,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,1202 0448 0408 1414 0561,81,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,6200    LINDENHURST                  AV,34.0659,-118.3631,01,2020,2020-01-14
11/29/2021 12:00:00 AM,11/28/2021 12:00:00 AM,2030,14,Pacific,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,47,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,331,10200    WOODBINE                     ST,34.0286,-118.4079,11,2021,2021-11-28
01/31/2020 12:00:00 AM,01/30/2020 12:00:00 AM,1730,1,Central,2,625,OTHER ASSAULT,1202 0345 0356 1822 0910,62,M,O,834,LA UNION STATION (NOT LINE SPECIFIC),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,800 N  ALAMEDA                      ST,34.0563,-118.2374,01,2020,2020-01-30
04/07/2020 12:00:00 AM,04/07/2020 12:00:00 AM,1300,2,Rampart,2,624,BATTERY - SIMPLE ASSAULT,0446 0416 1218 1822,51,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,3RD,34.0606,-118.2672,04,2020,2020-04-07
05/23/2020 12:00:00 AM,05/22/2020 12:00:00 AM,2100,21,Topanga,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,32,F,H,108,PARKING LOT,NA,,IC,Invest Cont,745,21900    LANARK                       ST,34.2176,-118.6045,05,2020,2020-05-22
07/20/2023 12:00:00 AM,07/20/2023 12:00:00 AM,1130,5,Harbor,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,46,M,B,122,"VEHICLE, PASSENGER/TRUCK",NA,,IC,Invest Cont,740,1300 W  218TH                        ST,33.8303,-118.2996,07,2023,2023-07-20
08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,805,12,77th Street,1,210,ROBBERY,1822 0344 0400 0416,38,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,3400    HYDE PARK                    BL,33.9806,-118.3312,08,2020,2020-08-26
09/17/2022 12:00:00 AM,09/17/2022 12:00:00 AM,1900,17,Devonshire,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,28,F,H,727,SHOPPING MALL (COMMON AREA),NA,,IC,Invest Cont,341,9300    TAMPA                        AV,34.244,-118.5583,09,2022,2022-09-17
09/09/2021 12:00:00 AM,09/09/2021 12:00:00 AM,1550,7,Wilshire,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1813 0444 0400,55,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,1700    WEST                         BL,34.0416,-118.3365,09,2021,2021-09-09
09/06/2021 12:00:00 AM,05/20/2021 12:00:00 AM,2340,17,Devonshire,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0448 0913 1300,18,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,LASSEN,34.2501,-118.474,05,2021,2021-05-20
11/12/2021 12:00:00 AM,09/12/2021 12:00:00 AM,2130,2,Rampart,1,121,"RAPE, FORCIBLE",0913 1823 1402 0522 0536 0527 0537 0516 0408 0400,35,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,900 S  BONNIE BRAE                  ST,34.0511,-118.2774,09,2021,2021-09-12
06/01/2022 12:00:00 AM,06/01/2022 12:00:00 AM,1430,7,Wilshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,29,M,H,123,PARKING UNDERGROUND/BUILDING,NA,,IC,Invest Cont,440,8500    BEVERLY                      BL,34.0761,-118.3766,06,2022,2022-06-01
05/20/2020 12:00:00 AM,05/19/2020 12:00:00 AM,100,8,West LA,1,121,"RAPE, FORCIBLE",0500 1402 1259 1251 2033 0527 0516 0913 0940,16,F,A,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,1500 N  SORRENTO                     DR,34.0576,-118.5037,05,2020,2020-05-19
03/25/2021 12:00:00 AM,03/25/2021 12:00:00 AM,1540,7,Wilshire,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0449 0445 1822,55,M,W,101,STREET,302,BLUNT INSTRUMENT,IC,Invest Cont,230,600 N  LUCERNE                      BL,34.0817,-118.3249,03,2021,2021-03-25
04/19/2022 12:00:00 AM,04/19/2022 12:00:00 AM,900,5,Harbor,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0319 0443 0913 2021,46,M,W,705,SLIPS/DOCK/MARINA/BOAT,511,VERBAL THREAT,AO,Adult Other,930,BERTH,33.7753,-118.2456,04,2022,2022-04-19
02/11/2020 12:00:00 AM,02/11/2020 12:00:00 AM,1030,8,West LA,2,888,TRESPASSING,1501,50,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,888,3200 S  SHERBOURNE                   DR,34.0322,-118.3831,02,2020,2020-02-11
12/30/2022 12:00:00 AM,03/15/2022 12:00:00 AM,1200,21,Topanga,2,354,THEFT OF IDENTITY,0928,30,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,354,6700    DE SOTO                      AV,34.1923,-118.5884,03,2022,2022-03-15
04/19/2020 12:00:00 AM,04/19/2020 12:00:00 AM,250,16,Foothill,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1100 0450 1419 1407 1410 0913,46,M,H,101,STREET,102,HAND GUN,AO,Adult Other,230,13200    EUSTACE                      ST,34.2796,-118.4209,04,2020,2020-04-19
01/31/2021 12:00:00 AM,01/31/2021 12:00:00 AM,1458,17,Devonshire,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,49,M,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,956,10400    WOODLEY                      AV,34.2594,-118.4848,01,2021,2021-01-31
06/14/2022 12:00:00 AM,06/07/2022 12:00:00 AM,1130,3,Southwest,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0344 1309 0913,21,X,X,108,PARKING LOT,NA,,IC,Invest Cont,668,1800    OAK                          ST,34.0374,-118.2772,06,2022,2022-06-07
04/27/2021 12:00:00 AM,04/27/2021 12:00:00 AM,1130,11,Northeast,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,26,M,H,101,STREET,NA,,IC,Invest Cont,740,2000    RESERVOIR                    ST,34.0786,-118.2615,04,2021,2021-04-27
05/11/2020 12:00:00 AM,05/11/2020 12:00:00 AM,2300,20,Olympic,2,624,BATTERY - SIMPLE ASSAULT,1822 0305 0449 0416,31,M,A,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,GRAMERCY                     PL,34.0617,-118.3128,05,2020,2020-05-11
07/03/2021 12:00:00 AM,07/03/2021 12:00:00 AM,1844,21,Topanga,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 2028,50,M,W,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",NA,,IC,Invest Cont,343,22800    VICTORY                      BL,34.1865,-118.6238,07,2021,2021-07-03
09/22/2023 12:00:00 AM,09/21/2023 12:00:00 AM,1400,17,Devonshire,1,310,BURGLARY,0352 1202 0344,71,F,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,310,19400    BRYANT                       ST,34.2273,-118.5558,09,2023,2023-09-21
11/15/2023 12:00:00 AM,11/11/2023 12:00:00 AM,1100,6,Hollywood,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,51,M,K,754,MUSEUM,NA,,IC,Invest Cont,440,6900    HOLLYWOOD                    BL,34.1015,-118.3401,11,2023,2023-11-11
11/13/2022 12:00:00 AM,11/12/2022 12:00:00 AM,900,7,Wilshire,1,310,BURGLARY,0314 0344 1606,55,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,310,700    LORRAINE                     BL,34.061,-118.3207,11,2022,2022-11-12
05/17/2020 12:00:00 AM,05/17/2020 12:00:00 AM,2120,2,Rampart,2,624,BATTERY - SIMPLE ASSAULT,0906 0305 0416 0446 0429 1822,30,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,PICO,34.0469,-118.282,05,2020,2020-05-17
10/25/2022 12:00:00 AM,10/24/2022 12:00:00 AM,1215,19,Mission,2,888,TRESPASSING,,24,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,888,8500    COLUMBUS                     AV,34.2246,-118.4654,10,2022,2022-10-24
10/28/2023 12:00:00 AM,10/25/2023 12:00:00 AM,2000,1,Central,1,330,BURGLARY FROM VEHICLE,0329 0344 1300 1307,30,M,B,101,STREET,NA,,IC,Invest Cont,330,1100 S  HOPE                         ST,34.0423,-118.263,10,2023,2023-10-25
08/26/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1400,5,Harbor,1,310,BURGLARY,0344 1606,30,M,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,310,1300 W  22ND                         ST,33.7243,-118.3062,08,2020,2020-08-25
11/27/2021 12:00:00 AM,11/26/2021 12:00:00 AM,1900,8,West LA,1,330,BURGLARY FROM VEHICLE,0344 1822,34,F,C,123,PARKING UNDERGROUND/BUILDING,NA,,IC,Invest Cont,330,10900    WELLWORTH                    AV,34.0569,-118.4431,11,2021,2021-11-26
12/03/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1200,17,Devonshire,1,310,BURGLARY,0330 0344 0321,44,M,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,310,8700    VARIEL                       AV,34.2282,-118.5929,11,2020,2020-11-30
07/22/2023 12:00:00 AM,07/22/2023 12:00:00 AM,2200,2,Rampart,2,624,BATTERY - SIMPLE ASSAULT,0400 1822,42,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,600    WITMER                       ST,34.0555,-118.2656,07,2023,2023-07-22
01/26/2021 12:00:00 AM,01/25/2021 12:00:00 AM,640,7,Wilshire,1,330,BURGLARY FROM VEHICLE,1822 1607 0344 1300,41,M,O,707,GARAGE/CARPORT,NA,,IC,Invest Cont,330,7900    MELROSE                      AV,34.0838,-118.3621,01,2021,2021-01-25
01/06/2022 12:00:00 AM,01/06/2022 12:00:00 AM,300,3,Southwest,2,910,KIDNAPPING,0432 0913 1402 2000 1276 1813 0418 1309 1210 1305,51,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,1700 W  39TH                         PL,34.0137,-118.3111,01,2022,2022-01-06
10/13/2021 12:00:00 AM,09/28/2021 12:00:00 AM,30,21,Topanga,2,354,THEFT OF IDENTITY,0928,29,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,354,7700    INDEPENDENCE                 AV,34.2101,-118.5907,09,2021,2021-09-28
01/12/2023 12:00:00 AM,01/03/2023 12:00:00 AM,1225,12,77th Street,2,354,THEFT OF IDENTITY,0100 0930,28,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,354,500 W  77TH                         ST,33.9698,-118.2827,01,2023,2023-01-03
08/28/2021 12:00:00 AM,08/28/2021 12:00:00 AM,1730,13,Newton,2,624,BATTERY - SIMPLE ASSAULT,0444 0913,27,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,1700 E  43RD                         ST,34.005,-118.243,08,2021,2021-08-28
12/15/2021 12:00:00 AM,12/15/2021 12:00:00 AM,1925,3,Southwest,2,624,BATTERY - SIMPLE ASSAULT,1309 1266 0917 1822 0421 0432 0319,59,M,B,402,MARKET,511,VERBAL THREAT,AA,Adult Arrest,624,5000    OBAMA                        BL,34.0171,-118.3531,12,2021,2021-12-15
01/04/2020 12:00:00 AM,01/04/2020 12:00:00 AM,200,21,Topanga,1,310,BURGLARY,0382 1609 1420,35,M,X,210,RESTAURANT/FAST FOOD,NA,,IC,Invest Cont,310,8300    TOPANGA CANYON               BL,34.2196,-118.606,01,2020,2020-01-04
12/04/2022 12:00:00 AM,12/04/2022 12:00:00 AM,2230,10,West Valley,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,28,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,745,6600    WOODLEY                      AV,34.1903,-118.4836,12,2022,2022-12-04
01/06/2022 12:00:00 AM,01/06/2022 12:00:00 AM,224,17,Devonshire,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1309 1606 0209 0216 1402 0352 1202,67,F,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,420,16200    MIDWOOD                      DR,34.288,-118.486,01,2022,2022-01-06
03/19/2023 12:00:00 AM,03/19/2023 12:00:00 AM,1735,1,Central,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0910 1218 0400 0416 1822 2033,35,M,H,901,MTA - RED LINE - CIVIC CENTER/GRAND PARK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,100 S  HILL                         ST,34.0547,-118.2505,03,2023,2023-03-19
03/16/2023 12:00:00 AM,03/16/2023 12:00:00 AM,930,10,West Valley,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1414,44,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,740,5400    AMESTOY                      AV,34.1692,-118.5055,03,2023,2023-03-16
08/20/2023 12:00:00 AM,08/20/2023 12:00:00 AM,940,20,Olympic,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0431 0400 0361 0448 0429 0416 0417,22,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,1700    MAGNOLIA                     AV,34.043,-118.2864,08,2023,2023-08-20
03/26/2021 12:00:00 AM,03/25/2021 12:00:00 AM,730,9,Van Nuys,1,310,BURGLARY,0321 1414 0352 0344 0358,27,F,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,310,5700    COLUMBUS                     AV,34.1744,-118.464,03,2021,2021-03-25
08/01/2022 12:00:00 AM,07/28/2022 12:00:00 AM,2045,14,Pacific,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,33,M,W,710,OTHER PREMISE,NA,,AO,Adult Other,745,4000    GLENCOE                      AV,33.9918,-118.4446,07,2022,2022-07-28
01/17/2022 12:00:00 AM,01/12/2022 12:00:00 AM,600,5,Harbor,1,210,ROBBERY,1238 0913 1202 2021 0554 0602 0344,62,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,100 E  I                            ST,33.7812,-118.2625,01,2022,2022-01-12
04/30/2020 12:00:00 AM,04/29/2020 12:00:00 AM,1610,11,Northeast,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0562 0432 0421 0913,59,F,W,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,1900    CEDAR LODGE                  TR,34.0966,-118.2744,04,2020,2020-04-29
06/17/2023 12:00:00 AM,06/16/2023 12:00:00 AM,2110,15,N Hollywood,1,310,BURGLARY,1609 0344,79,M,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,310,4200    RIVERTON                     AV,34.1467,-118.3663,06,2023,2023-06-16
05/26/2022 12:00:00 AM,05/26/2022 12:00:00 AM,215,13,Newton,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1300,28,M,H,122,"VEHICLE, PASSENGER/TRUCK",NA,,IC,Invest Cont,740,4400    LIMA                         ST,34.0039,-118.2466,05,2022,2022-05-26
10/18/2023 12:00:00 AM,10/17/2023 12:00:00 AM,2000,14,Pacific,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300 0385,23,M,W,101,STREET,NA,,IC,Invest Cont,331,7000    RAMSGATE                     PL,33.9743,-118.3735,10,2023,2023-10-17
01/31/2020 12:00:00 AM,01/31/2020 12:00:00 AM,1005,14,Pacific,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,33,M,W,119,"PORCH, RESIDENTIAL",NA,,IC,Invest Cont,440,ELKGROVE                     CI,34.0012,-118.4589,01,2020,2020-01-31
11/30/2022 12:00:00 AM,11/28/2022 12:00:00 AM,2000,6,Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1300 1501,34,F,W,707,GARAGE/CARPORT,NA,,IC,Invest Cont,740,1400 N  FAIRFAX                      AV,34.0963,-118.3615,11,2022,2022-11-28
05/03/2020 12:00:00 AM,05/03/2020 12:00:00 AM,1605,17,Devonshire,2,762,LEWD CONDUCT,2004 0538 0529 0528 1822 0910,40,F,O,124,BUS STOP,NA,,IC,Invest Cont,762,8900    WOODLEY                      AV,34.232,-118.4851,05,2020,2020-05-03
10/24/2022 12:00:00 AM,10/17/2022 12:00:00 AM,330,15,N Hollywood,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,37,M,H,506,ABANDONED BUILDING ABANDONED HOUSE,NA,,IC,Invest Cont,331,HAMLIN,34.1884,-118.4119,10,2022,2022-10-17
06/09/2023 12:00:00 AM,06/09/2023 12:00:00 AM,1825,13,Newton,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0913 1309 1813 0408,43,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,8TH                          ST,34.0296,-118.23,06,2023,2023-06-09
09/09/2021 12:00:00 AM,09/09/2021 12:00:00 AM,800,18,Southeast,1,761,BRANDISH WEAPON,1822 0334 0421,27,M,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,100 W  104TH                        ST,33.9469,-118.2772,09,2021,2021-09-09
12/07/2021 12:00:00 AM,12/06/2021 12:00:00 AM,1230,13,Newton,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,50,F,F,720,JUNIOR HIGH SCHOOL,NA,,IC,Invest Cont,440,600 E  56TH                         ST,33.9915,-118.2652,12,2021,2021-12-06
11/30/2020 12:00:00 AM,11/29/2020 12:00:00 AM,2200,5,Harbor,1,310,BURGLARY,0352 1221 0329 0344 0358 1608,57,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,310,1100 W  ROBIDOUX                     ST,33.7879,-118.2763,11,2020,2020-11-29
05/18/2021 12:00:00 AM,05/18/2021 12:00:00 AM,557,21,Topanga,1,330,BURGLARY FROM VEHICLE,0344 1402 1420,68,M,O,104,DRIVEWAY,NA,,IC,Invest Cont,330,23300    GONZALES                     DR,34.1637,-118.6352,05,2021,2021-05-18
11/23/2020 12:00:00 AM,11/22/2020 12:00:00 AM,2254,5,Harbor,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0329 0421 0432 0319 0913,31,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AA,Adult Arrest,930,800    GULF                         AV,33.7794,-118.2729,11,2020,2020-11-22
11/09/2022 12:00:00 AM,11/09/2022 12:00:00 AM,925,16,Foothill,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,34,F,W,501,SINGLE FAMILY DWELLING,NA,,AA,Adult Arrest,740,10200    FERNGLEN                     AV,34.2542,-118.2944,11,2022,2022-11-09
08/07/2023 12:00:00 AM,08/06/2023 12:00:00 AM,1940,3,Southwest,1,352,PICKPOCKET,1822 0344,29,M,F,739,SPORTS ARENA,NA,,IC,Invest Cont,352,3900 S  FIGUEROA                     ST,34.0146,-118.2872,08,2023,2023-08-06
08/15/2022 12:00:00 AM,08/14/2022 12:00:00 AM,1040,7,Wilshire,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2038,35,F,W,501,SINGLE FAMILY DWELLING,NA,,AO,Adult Other,956,1000 S  SIERRA BONITA                AV,34.0574,-118.356,08,2022,2022-08-14
02/05/2021 12:00:00 AM,02/05/2021 12:00:00 AM,1615,4,Hollenbeck,2,624,BATTERY - SIMPLE ASSAULT,0342 0400 0416 0913,21,M,B,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,DALY,34.0695,-118.2155,02,2021,2021-02-05
05/24/2023 12:00:00 AM,05/24/2023 12:00:00 AM,30,5,Harbor,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 0416 1407 1419,40,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,800 W  SANTA CRUZ                   ST,33.7412,-118.2924,05,2023,2023-05-24
04/02/2023 12:00:00 AM,03/31/2023 12:00:00 AM,500,20,Olympic,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0386 1822,58,M,H,101,STREET,NA,,IC,Invest Cont,331,MARIPOSA,34.0564,-118.3131,03,2023,2023-03-31
03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,30,10,West Valley,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 0400,23,F,W,101,STREET,NA,,IC,Invest Cont,440,7500    WHITAKER                     AV,34.2064,-118.498,03,2020,2020-03-27
